commentlabeling_id,labeller_id,rater_id,documentevaluation_id,document_id,start,end,answer,rejected,is_test?,is_gold?,is_finished?,is_ok?
7078,10520,10520,4113109,2197157,2014-08-18 12:19:33.145978,2014-08-18 12:24:15.337492,"11,62,32",0,0,0,1,1
7079,10520,10520,6275798,6430050,2014-08-18 12:19:33.147174,2014-08-18 12:22:57.262377,"65,23",0,0,0,1,1
7080,10520,10520,5939927,2546741,2014-08-18 12:19:33.148358,2014-08-18 12:22:25.993918,"53,64,32",0,0,0,1,1
7081,10520,10520,18350808,6673388,2014-08-18 12:19:33.149442,2014-08-18 12:20:27.586944,"11,34",0,0,0,1,1
7082,10520,?,24518133,5325978,2014-08-18 12:19:33.153743,2014-08-18 12:23:36.440353,00,0,0,1,1,0
7113,10520,10520,12725797,2196444,2014-08-18 12:24:38.107633,2014-08-18 12:27:38.745038,"62,32",0,0,0,1,1
7114,10520,9654,22215147,2909876,2014-08-18 12:24:38.109255,2014-08-18 12:27:04.508359,"45,53,63",0,0,0,1,1
7115,10520,10520,22206618,6673585,2014-08-18 12:24:38.110450,2014-08-18 12:26:12.105758,"31,33",0,0,0,1,1
7116,10520,10520,23804703,2200561,2014-08-18 12:24:38.111663,2014-08-18 12:28:04.710783,"63,65,32",0,0,0,1,1
7117,10520,10520,11812598,2547224,2014-08-18 12:24:38.112890,2014-08-18 12:24:55.938011,"65,23",0,0,0,1,1
7118,10520,10520,3850964,2201865,2014-08-18 12:24:38.114088,2014-08-18 12:26:42.142448,"53,32",0,0,0,1,1
7119,10520,10520,21142640,6704109,2014-08-18 12:24:38.115274,2014-08-18 12:26:30.026357,"62,35",0,0,0,1,1
7120,10520,9621,12821209,6703908,2014-08-18 12:24:38.116442,2014-08-18 12:25:55.589935,"41,42,44",0,0,0,1,1
7121,10520,10520,19858142,2198482,2014-08-18 12:24:38.117607,2014-08-18 12:28:31.824355,"53,23",0,0,0,1,1
7122,10520,?,24518169,5325978,2014-08-18 12:24:38.121570,2014-08-18 12:25:09.842042,53,0,0,1,1,0
7153,10520,10520,6272681,2201352,2014-08-18 12:28:41.848710,2014-08-18 12:29:42.841731,"42,44,45",1,0,0,1,0
7154,10520,10520,24382244,855294,2014-08-18 12:28:41.850609,2014-08-18 12:30:25.366857,"44,65,33",1,0,0,1,0
7155,10520,10520,13131229,2213903,2014-08-18 12:28:41.852016,2014-08-18 12:31:58.356443,"32,34,22",1,0,0,1,0
7156,10520,10520,22856576,2546741,2014-08-18 12:28:41.853414,2014-08-18 12:29:59.356641,"53,65",1,0,0,1,0
7157,10520,10520,21127903,2201806,2014-08-18 12:28:41.854854,2014-08-18 12:31:05.887219,62,1,0,0,1,0
7158,10520,10520,16474852,2196351,2014-08-18 12:28:41.856286,2014-08-18 12:32:33.158879,"44,45,32",1,0,0,1,0
7159,10520,10520,20701927,2197681,2014-08-18 12:28:41.857702,2014-08-18 12:31:38.286638,53,1,0,0,1,0
7160,10520,10520,22203539,2207652,2014-08-18 12:28:41.859077,2014-08-18 12:30:10.788150,"64,65,21",1,0,0,1,0
7161,10520,10520,22938347,2547226,2014-08-18 12:28:41.860481,2014-08-18 12:32:23.103484,"62,65",1,0,0,1,0
7162,10520,?,24518166,5325978,2014-08-18 12:28:41.864940,2014-08-18 12:29:25.916677,"44,53,65",1,0,1,1,0
6513,10522,10370,23424000,2546738,2014-08-18 11:22:53.526973,2014-08-18 11:25:34.916690,"63,64,34",0,0,0,1,1
6514,10522,10513,9997062,6487882,2014-08-18 11:22:53.528771,2014-08-18 11:29:03.191575,23,0,0,0,1,1
6515,10522,6867,9932895,2201342,2014-08-18 11:22:53.530118,2014-08-18 11:24:35.843621,"53,61",0,0,0,1,1
6516,10522,10513,14682891,2207545,2014-08-18 11:22:53.531464,2014-08-18 11:31:49.825461,34,0,0,0,1,1
6517,10522,9805,16056919,6673585,2014-08-18 11:22:53.532833,2014-08-18 11:29:35.029364,63,0,0,0,1,1
6518,10522,9805,22970971,2196540,2014-08-18 11:22:53.534166,2014-08-18 11:28:22.903774,"45,31",0,0,0,1,1
6519,10522,10514,13402716,6900053,2014-08-18 11:22:53.535540,2014-08-18 11:31:26.747018,53,0,0,0,1,1
6520,10522,9805,13236744,2569674,2014-08-18 11:22:53.536908,2014-08-18 11:31:04.215016,53,0,0,0,1,1
6521,10522,10522,23513872,855232,2014-08-18 11:22:53.538260,2014-08-18 11:27:38.684109,64,0,0,0,1,1
6522,10522,?,24518144,5325978,2014-08-18 11:22:53.542755,2014-08-18 11:26:36.670879,"31,32",0,0,1,1,0
6593,10524,9805,20369782,2213138,2014-08-18 11:29:10.610948,2014-08-18 11:33:37.241895,"23,33",0,0,0,1,1
6594,10524,10524,21431741,6978749,2014-08-18 11:29:10.612795,2014-08-18 11:35:08.588486,"34,63",0,0,0,1,1
6595,10524,9805,7930482,2215673,2014-08-18 11:29:10.614115,2014-08-18 11:45:14.060830,"51,35",0,0,0,1,1
6596,10524,9805,13443701,2546727,2014-08-18 11:29:10.615579,2014-08-18 11:32:34.167478,"51,35,44,65",0,0,0,1,1
6597,10524,9805,16310902,6487880,2014-08-18 11:29:10.616870,2014-08-18 11:38:36.046430,"23,45,65",0,0,0,1,1
6598,10524,10334,23052922,2546722,2014-08-18 11:29:10.618176,2014-08-18 11:36:32.474642,63,0,0,0,1,1
6599,10524,9805,13632125,2214078,2014-08-18 11:29:10.619499,2014-08-18 11:44:11.681446,"44,11",0,0,0,1,1
6600,10524,9805,13001342,6900292,2014-08-18 11:29:10.620746,2014-08-18 11:42:27.611991,31,0,0,0,1,1
6601,10524,10524,20904725,6429511,2014-08-18 11:29:10.621996,2014-08-18 11:39:41.596644,"51,33,45,63",0,0,0,1,1
6602,10524,?,24518152,5325978,2014-08-18 11:29:10.626608,2014-08-18 11:40:04.823205,"41,65",0,0,1,1,0
6613,10525,10519,10178354,2790690,2014-08-18 11:31:43.535892,2014-08-18 11:47:37.019891,"53,22",1,0,0,1,0
6614,10525,9805,23254730,2569885,2014-08-18 11:31:43.537750,2014-08-18 11:51:14.553870,00,1,0,0,1,0
6615,10525,9805,7930482,2215673,2014-08-18 11:31:43.539119,2014-08-18 11:35:46.948260,"11,65,35",1,0,0,1,0
6616,10525,9805,13632125,2214078,2014-08-18 11:31:43.540397,2014-08-18 11:49:50.507914,"53,11",1,0,0,1,0
6617,10525,9805,13001342,6900292,2014-08-18 11:31:43.541681,2014-08-18 11:40:16.494114,"11,62,31",1,0,0,1,0
6618,10525,10524,20904725,6429511,2014-08-18 11:31:43.542920,2014-08-18 11:46:40.930963,"45,53,31",1,0,0,1,0
6619,10525,9805,21987969,2215658,2014-08-18 11:31:43.544191,2014-08-18 11:43:54.022080,"31,34",1,0,0,1,0
6620,10525,9805,24068738,6900292,2014-08-18 11:31:43.545477,2014-08-18 11:42:00.428120,"44,53,62",1,0,0,1,0
6621,10525,9805,4108126,2546606,2014-08-18 11:31:43.546817,2014-08-18 11:42:43.997928,"51,53,62",1,0,0,1,0
6622,10525,?,24518140,5325978,2014-08-18 11:31:43.551289,2014-08-18 11:45:42.459532,51,1,0,1,1,0
7003,10526,10335,22622150,2207686,2014-08-18 12:14:18.635152,2014-08-18 12:21:30.710976,53,0,0,0,1,1
7004,10526,10526,12988532,2207905,2014-08-18 12:14:18.636884,2014-08-18 12:21:13.139496,11,0,0,0,1,1
7005,10526,10520,22028995,2547449,2014-08-18 12:14:18.638043,2014-08-18 12:20:28.186216,53,0,0,0,1,1
7006,10526,10520,22528709,2207754,2014-08-18 12:14:18.639396,2014-08-18 12:22:55.049590,62,0,0,0,1,1
7007,10526,10526,15155910,2196267,2014-08-18 12:14:18.640496,2014-08-18 12:17:51.142464,"21,63",0,0,0,1,1
7008,10526,10335,13402824,6900057,2014-08-18 12:14:18.642107,2014-08-18 12:22:30.528105,"41,45,65",0,0,0,1,1
7009,10526,10370,22543862,2207712,2014-08-18 12:14:18.650494,2014-08-18 12:17:03.795993,"62,51,53",0,0,0,1,1
7010,10526,10520,17253067,2199355,2014-08-18 12:14:18.660378,2014-08-18 12:19:58.270902,62,0,0,0,1,1
7011,10526,10526,22330146,2201448,2014-08-18 12:14:18.671773,2014-08-18 12:23:18.329624,"62,63",0,0,0,1,1
7012,10526,?,24518143,5325978,2014-08-18 12:14:18.695153,2014-08-18 12:17:27.270975,31,0,0,1,1,0
6703,10527,10519,10178354,2790690,2014-08-18 11:40:05.882238,2014-08-18 11:49:04.076894,"22,53",0,0,0,1,1
6704,10527,9805,20645313,6900147,2014-08-18 11:40:05.884009,2014-08-18 11:47:57.552439,62,0,0,0,1,1
6705,10527,10184,24224396,1443,2014-08-18 11:40:05.885315,2014-08-18 11:50:32.830544,41,0,0,0,1,1
6706,10527,4312,4067827,2207447,2014-08-18 11:40:05.886594,2014-08-18 11:50:57.345662,53,0,0,0,1,1
6707,10527,9805,10502802,6978749,2014-08-18 11:40:05.887877,2014-08-18 11:52:37.852038,34,0,0,0,1,1
6708,10527,9805,21660307,2213269,2014-08-18 11:40:05.889152,2014-08-18 11:44:39.064428,"53,61",0,0,0,1,1
6709,10527,9805,12133013,2207386,2014-08-18 11:40:05.890420,2014-08-18 11:54:03.078182,53,0,0,0,1,1
6710,10527,9805,18391703,2199441,2014-08-18 11:40:05.891681,2014-08-18 11:43:03.295070,"53,33",0,0,0,1,1
6711,10527,9805,24076952,2547448,2014-08-18 11:40:05.892985,2014-08-18 11:51:38.433996,62,0,0,0,1,1
6712,10527,?,24518142,5325978,2014-08-18 11:40:05.897487,2014-08-18 11:46:52.334889,31,0,0,1,1,0
6873,10527,10516,19575132,2207775,2014-08-18 12:02:16.333652,2014-08-18 12:04:33.802200,"62,63",0,0,0,1,1
6874,10527,10527,4519920,2910139,2014-08-18 12:02:16.335544,2014-08-18 12:14:52.515952,53,0,0,0,1,1
6875,10527,4312,3823044,2213789,2014-08-18 12:02:16.336706,2014-08-18 12:09:00.099862,"53,64",0,0,0,1,1
6876,10527,4842,4304803,2196824,2014-08-18 12:02:16.337902,2014-08-18 12:06:06.718787,44,0,0,0,1,1
6877,10527,10527,18137059,6673128,2014-08-18 12:02:16.339039,2014-08-18 12:09:59.522272,"61,64",0,0,0,1,1
6878,10527,10520,19137188,2201661,2014-08-18 12:02:16.340262,2014-08-18 12:10:48.675091,62,0,0,0,1,1
6879,10527,10516,23798443,2198166,2014-08-18 12:02:16.341429,2014-08-18 12:14:13.326323,32,0,0,0,1,1
6880,10527,9725,24195186,2910918,2014-08-18 12:02:16.342627,2014-08-18 12:07:13.802757,"53,34,44",0,0,0,1,1
6881,10527,10516,23143086,2207611,2014-08-18 12:02:16.343829,2014-08-18 12:03:42.362384,44,0,0,0,1,1
6882,10527,?,24518145,5325978,2014-08-18 12:02:16.348427,2014-08-18 12:14:31.946021,32,0,0,1,1,0
6773,10528,10484,6336644,6429632,2014-08-18 11:49:11.940747,2014-08-18 12:01:14.515126,"32,11,65,53",0,0,0,1,1
6774,10528,10476,8148365,2201886,2014-08-18 11:49:11.942518,2014-08-18 12:04:32.960767,"63,51,52,53",0,0,0,1,1
6775,10528,10528,16415482,6978749,2014-08-18 11:49:11.943801,2014-08-18 12:05:00.701970,"31,32,33,64",0,0,0,1,1
6776,10528,10528,15156090,2547486,2014-08-18 11:49:11.945049,2014-08-18 11:50:43.725178,"62,65,51,53",0,0,0,1,1
6777,10528,9805,10502802,6978749,2014-08-18 11:49:11.946304,2014-08-18 11:54:10.170499,"31,34,11,53",0,0,0,1,1
6778,10528,9805,12785884,7040609,2014-08-18 11:49:11.947506,2014-08-18 11:58:53.862506,"31,63,65,53",0,0,0,1,1
6779,10528,4312,22553237,2201614,2014-08-18 11:49:11.948741,2014-08-18 12:03:08.342264,"21,44,65,53",0,0,0,1,1
6780,10528,4312,3823044,2213789,2014-08-18 11:49:11.949973,2014-08-18 12:03:49.840733,"31,32,33,34",0,0,0,1,1
6781,10528,10516,20695834,6430012,2014-08-18 11:49:11.951162,2014-08-18 11:52:21.675851,"61,62,65,53",0,0,0,1,1
6782,10528,?,24518168,5325978,2014-08-18 11:49:11.955529,2014-08-18 11:56:38.466174,"32,65,51,52",0,0,1,1,0
6803,10531,9805,10502802,6978749,2014-08-18 11:50:15.816944,2014-08-18 11:59:35.281239,"32,34",1,0,0,1,0
6804,10531,4312,22553237,2201614,2014-08-18 11:50:15.818637,2014-08-18 11:52:26.213015,"33,42,23",1,0,0,1,0
6805,10531,4312,3823044,2213789,2014-08-18 11:50:15.819828,2014-08-18 12:05:01.944381,"34,53,11",1,0,0,1,0
6806,10531,10516,20695834,6430012,2014-08-18 11:50:15.821076,2014-08-18 11:54:52.129297,"34,53,62,64",1,0,0,1,0
6807,10531,10520,22069920,2201445,2014-08-18 11:50:15.822284,2014-08-18 12:01:04.346777,"51,52,53,62",1,0,0,1,0
6808,10531,10520,23372450,2207895,2014-08-18 11:50:15.823468,2014-08-18 11:57:57.133242,"31,34,53,63",1,0,0,1,0
6809,10531,10520,19137188,2201661,2014-08-18 11:50:15.824633,2014-08-18 12:02:46.981390,"31,32,34,62",1,0,0,1,0
6810,10531,10531,13139138,2197157,2014-08-18 11:50:15.825799,2014-08-18 12:06:20.319642,"35,11,62",1,0,0,1,0
6811,10531,10516,23798443,2198166,2014-08-18 11:50:15.827024,2014-08-18 12:08:09.840080,"32,34,52,53",1,0,0,1,0
6812,10531,?,24518152,5325978,2014-08-18 11:50:15.831404,2014-08-18 11:58:39.302685,"42,45,51,65",1,0,1,1,0
6823,10532,4312,9934773,2546749,2014-08-18 11:53:40.849702,2014-08-18 12:01:58.801300,53,0,0,0,1,1
6824,10532,10532,4166119,2196542,2014-08-18 11:53:40.851427,2014-08-18 12:05:36.808486,"62,32",0,0,0,1,1
6825,10532,9805,12133013,2207386,2014-08-18 11:53:40.852742,2014-08-18 11:57:41.319957,00,0,0,0,1,1
6826,10532,4312,3823044,2213789,2014-08-18 11:53:40.854061,2014-08-18 12:06:22.164430,"53,64,32,33",0,0,0,1,1
6827,10532,10241,23646993,2198366,2014-08-18 11:53:40.855366,2014-08-18 12:02:27.164911,00,0,0,0,1,1
6828,10532,4842,4304803,2196824,2014-08-18 11:53:40.856723,2014-08-18 12:04:28.580020,"42,44,53,11",0,0,0,1,1
6829,10532,10520,22069920,2201445,2014-08-18 11:53:40.858082,2014-08-18 12:07:27.660932,"62,63,32",0,0,0,1,1
6830,10532,9890,20382370,2213305,2014-08-18 11:53:40.859391,2014-08-18 11:59:10.653441,53,0,0,0,1,1
6831,10532,10520,19137188,2201661,2014-08-18 11:53:40.860749,2014-08-18 12:06:40.476474,"11,62",0,0,0,1,1
6832,10532,?,24518146,5325978,2014-08-18 11:53:40.865391,2014-08-18 12:01:13.916360,33,0,0,1,1,0
6923,10532,10532,4172548,2196268,2014-08-18 12:07:51.951769,2014-08-18 12:09:04.555070,11,0,0,0,1,1
6924,10532,10527,4519920,2910139,2014-08-18 12:07:51.954647,2014-08-18 12:11:13.165660,53,0,0,0,1,1
6925,10532,10520,12231339,2196471,2014-08-18 12:07:51.959550,2014-08-18 12:09:35.255317,32,0,0,0,1,1
6926,10532,10520,12144754,2546692,2014-08-18 12:07:51.964791,2014-08-18 12:13:39.295622,53,0,0,0,1,1
6927,10532,10516,8553135,6673622,2014-08-18 12:07:51.969925,2014-08-18 12:13:04.936515,"11,32",0,0,0,1,1
6928,10532,10520,20701875,2197680,2014-08-18 12:07:51.975104,2014-08-18 12:10:54.693665,"51,53,32",0,0,0,1,1
6929,10532,10520,9200308,6703910,2014-08-18 12:07:51.978710,2014-08-18 12:12:40.003109,"42,31,32",0,0,0,1,1
6930,10532,10520,20735433,2207369,2014-08-18 12:07:51.979928,2014-08-18 12:14:25.824700,"44,64,32",0,0,0,1,1
6931,10532,10520,20898488,2215537,2014-08-18 12:07:51.981167,2014-08-18 12:11:39.229255,"45,53,11",0,0,0,1,1
6932,10532,?,24518173,5325978,2014-08-18 12:07:51.985627,2014-08-18 12:12:02.464953,62,0,0,1,1,0
7023,10532,10532,22387120,2201865,2014-08-18 12:14:42.352130,2014-08-18 12:15:54.219680,"44,45,31,32",0,0,0,1,1
7024,10532,10532,9673982,2550100,2014-08-18 12:14:42.361632,2014-08-18 12:19:34.766608,62,0,0,0,1,1
7025,10532,10335,10891380,2207775,2014-08-18 12:14:42.370584,2014-08-18 12:16:40.244916,"53,32",0,0,0,1,1
7026,10532,10532,17597769,2207843,2014-08-18 12:14:42.377885,2014-08-18 12:15:33.739991,"44,53,32",0,0,0,1,1
7027,10532,10520,22028995,2547449,2014-08-18 12:14:42.384911,2014-08-18 12:18:53.047546,53,0,0,0,1,1
7028,10532,10520,22528709,2207754,2014-08-18 12:14:42.393064,2014-08-18 12:18:20.964178,"62,63,32",0,0,0,1,1
7029,10532,10335,22504134,6900053,2014-08-18 12:14:42.400578,2014-08-18 12:17:56.532792,"62,63,33",0,0,0,1,1
7030,10532,10335,13402824,6900057,2014-08-18 12:14:42.407991,2014-08-18 12:19:17.532879,"41,44,45,23",0,0,0,1,1
7031,10532,10520,21258953,2199208,2014-08-18 12:14:42.415342,2014-08-18 12:19:54.570268,"11,62,31",0,0,0,1,1
7032,10532,?,24518168,5325978,2014-08-18 12:14:42.433202,2014-08-18 12:16:16.552089,52,0,0,1,1,0
7083,10532,10526,22330146,2201448,2014-08-18 12:20:08.206619,2014-08-18 12:22:40.814122,"62,63",0,0,0,1,1
7084,10532,10520,24093396,2214980,2014-08-18 12:20:08.208448,2014-08-18 12:24:23.557290,"53,32",0,0,0,1,1
7085,10532,10520,4113109,2197157,2014-08-18 12:20:08.209725,2014-08-18 12:22:23.984581,"11,32",0,0,0,1,1
7086,10532,10520,6275798,6430050,2014-08-18 12:20:08.211051,2014-08-18 12:21:02.455520,"61,35",0,0,0,1,1
7087,10532,10520,5939927,2546741,2014-08-18 12:20:08.212323,2014-08-18 12:21:47.899870,"31,32",0,0,0,1,1
7088,10532,10520,18350808,6673388,2014-08-18 12:20:08.213563,2014-08-18 12:24:38.944353,11,0,0,0,1,1
7089,10532,10532,21019428,2790245,2014-08-18 12:20:08.215020,2014-08-18 12:25:16.292524,53,0,0,0,1,1
7090,10532,10532,7865051,2547264,2014-08-18 12:20:08.216268,2014-08-18 12:21:26.554987,"61,32",0,0,0,1,1
7091,10532,10335,9233118,2213913,2014-08-18 12:20:08.217518,2014-08-18 12:23:28.010827,"53,62",0,0,0,1,1
7092,10532,?,24518178,5325978,2014-08-18 12:20:08.222081,2014-08-18 12:23:06.385439,"64,32",0,0,1,1,0
7133,10532,10532,22898123,6703982,2014-08-18 12:25:28.103014,2014-08-18 12:27:21.749475,"61,32",0,0,0,1,1
7134,10532,10520,3850964,2201865,2014-08-18 12:25:28.104830,2014-08-18 12:29:41.811106,"51,62,32",0,0,0,1,1
7135,10532,7263,22553305,2201420,2014-08-18 12:25:28.106130,2014-08-18 12:26:14.259710,"62,63,33,34",0,0,0,1,1
7136,10532,10532,20380970,6673345,2014-08-18 12:25:28.107505,2014-08-18 12:26:37.180418,"45,22,33",0,0,0,1,1
7137,10532,10520,19858142,2198482,2014-08-18 12:25:28.108803,2014-08-18 12:29:51.001737,62,0,0,0,1,1
7138,10532,10335,22168287,2199342,2014-08-18 12:25:28.110095,2014-08-18 12:28:51.840336,32,0,0,0,1,1
7139,10532,10335,20710113,2200385,2014-08-18 12:25:28.111403,2014-08-18 12:27:31.804348,31,0,0,0,1,1
7140,10532,10532,3072738,2569345,2014-08-18 12:25:28.112672,2014-08-18 12:27:58.093616,"45,62,64",0,0,0,1,1
7141,10532,4916,4236003,2196394,2014-08-18 12:25:28.113951,2014-08-18 12:28:14.468440,"53,32",0,0,0,1,1
7142,10532,?,24518135,5325978,2014-08-18 12:25:28.118411,2014-08-18 12:28:27.372558,11,0,0,1,1,0
7173,10532,10520,24382244,855294,2014-08-18 12:30:05.717196,2014-08-18 12:34:58.373769,45,0,0,0,1,1
7174,10532,10520,21127903,2201806,2014-08-18 12:30:05.719106,2014-08-18 12:34:47.427598,23,0,0,0,1,1
7175,10532,10532,20898532,2215527,2014-08-18 12:30:05.720708,2014-08-18 12:32:07.812639,"64,22",0,0,0,1,1
7176,10532,10532,23727565,2213143,2014-08-18 12:30:05.722042,2014-08-18 12:34:25.412948,"65,32",0,0,0,1,1
7177,10532,10520,20701927,2197681,2014-08-18 12:30:05.723331,2014-08-18 12:30:48.582012,"52,32",0,0,0,1,1
7178,10532,10532,16029271,2213790,2014-08-18 12:30:05.724762,2014-08-18 12:31:23.506719,"42,32",0,0,0,1,1
7179,10532,10520,22938347,2547226,2014-08-18 12:30:05.726086,2014-08-18 12:33:05.035569,"62,23,34",0,0,0,1,1
7180,10532,10532,5202668,2198483,2014-08-18 12:30:05.727354,2014-08-18 12:33:44.366440,"62,64,21,31",0,0,0,1,1
7181,10532,10532,22122687,6900518,2014-08-18 12:30:05.728768,2014-08-18 12:34:09.748473,53,0,0,0,1,1
7182,10532,?,24518139,5325978,2014-08-18 12:30:05.733489,2014-08-18 12:33:56.267908,22,0,0,1,1,0
7213,10532,10370,8531014,6704086,2014-08-18 12:35:10.662384,2014-08-18 12:39:11.253297,"45,63",0,0,0,1,1
7214,10532,10335,22602454,2201469,2014-08-18 12:35:10.664167,2014-08-18 12:37:09.494252,"45,63,31",0,0,0,1,1
7215,10532,10532,4266788,2196444,2014-08-18 12:35:10.665477,2014-08-18 12:38:58.086063,61,0,0,0,1,1
7216,10532,10532,23798498,6900296,2014-08-18 12:35:10.666788,2014-08-18 12:40:01.619209,"62,23,34",0,0,0,1,1
7217,10532,10520,16474852,2196351,2014-08-18 12:35:10.668099,2014-08-18 12:37:47.730686,"44,51,34",0,0,0,1,1
7218,10532,10532,19071717,2201492,2014-08-18 12:35:10.669410,2014-08-18 12:38:46.061030,"44,61,62",0,0,0,1,1
7219,10532,10532,10429158,2213143,2014-08-18 12:35:10.670750,2014-08-18 12:37:55.593179,62,0,0,0,1,1
7220,10532,10532,4198524,2196443,2014-08-18 12:35:10.671993,2014-08-18 12:37:21.238987,"43,44,31",0,0,0,1,1
7221,10532,10532,4334319,2196542,2014-08-18 12:35:10.673286,2014-08-18 12:38:35.300069,"53,62",0,0,0,1,1
7222,10532,?,24518159,5325978,2014-08-18 12:35:10.677784,2014-08-18 12:36:57.454470,44,0,0,1,1,0
7353,10532,10532,5073683,2546736,2014-08-18 12:40:13.998009,2014-08-18 12:41:15.850670,"44,32",0,0,0,1,1
7354,10532,9961,19882713,2198370,2014-08-18 12:40:13.999679,2014-08-18 12:41:42.635465,"61,32",0,0,0,1,1
7355,10532,10532,22981414,2546715,2014-08-18 12:40:14.000923,2014-08-18 12:43:02.448996,"45,53,32",0,0,0,1,1
7356,10532,10520,22203539,2207652,2014-08-18 12:40:14.002371,2014-08-18 12:42:08.980338,"44,11,64,21",0,0,0,1,1
7357,10532,10532,4511186,2231,2014-08-18 12:40:14.003626,2014-08-18 12:42:29.509000,"63,34",0,0,0,1,1
7358,10532,10532,23847667,2547391,2014-08-18 12:40:14.004857,2014-08-18 12:43:31.528337,"42,64,23",0,0,0,1,1
7359,10532,10532,11739892,6429697,2014-08-18 12:40:14.006075,2014-08-18 12:41:27.562117,"53,62",0,0,0,1,1
7360,10532,9725,20765481,2207648,2014-08-18 12:40:14.007313,2014-08-18 12:40:38.178983,53,0,0,0,1,1
7361,10532,10532,13476603,2909879,2014-08-18 12:40:14.008537,2014-08-18 12:40:54.291072,"62,64,21",0,0,0,1,1
7362,10532,?,24518174,5325978,2014-08-18 12:40:14.012937,2014-08-18 12:40:24.748035,62,0,0,1,1,0
7533,10532,10369,23249032,2197434,2014-08-18 12:43:43.391411,2014-08-18 12:47:35.210657,"11,34",0,0,0,1,1
7534,10532,10369,3780631,2196351,2014-08-18 12:43:43.393204,2014-08-18 12:46:06.539432,"45,63,34",0,0,0,1,1
7535,10532,10369,6270729,6430025,2014-08-18 12:43:43.394418,2014-08-18 12:46:47.284304,"62,63,33",0,0,0,1,1
7536,10532,10357,16416910,2215239,2014-08-18 12:43:43.395644,2014-08-18 12:44:45.455283,"44,45,32",0,0,0,1,1
7537,10532,10369,4633972,2468,2014-08-18 12:43:43.396864,2014-08-18 12:45:15.492637,"43,45,64",0,0,0,1,1
7538,10532,10532,9665272,2200137,2014-08-18 12:43:43.398077,2014-08-18 12:46:58.862138,"42,34",0,0,0,1,1
7539,10532,10335,24516623,2196470,2014-08-18 12:43:43.399317,2014-08-18 12:44:55.552791,63,0,0,0,1,1
7540,10532,10369,13198039,2196252,2014-08-18 12:43:43.400619,2014-08-18 12:45:30.440540,53,0,0,0,1,1
7541,10532,10532,23241471,2207480,2014-08-18 12:43:43.401829,2014-08-18 12:43:58.500172,00,0,0,0,1,1
7542,10532,?,24518175,5325978,2014-08-18 12:43:43.406289,2014-08-18 12:47:50.582411,"53,63",0,0,1,1,0
7583,10532,10532,5161727,2199215,2014-08-18 12:48:02.843563,2014-08-18 12:49:03.786703,"61,62",0,0,0,1,1
7584,10532,10532,23241472,2201885,2014-08-18 12:48:02.845444,2014-08-18 12:50:16.209759,62,0,0,0,1,1
7585,10532,10532,21193474,2207655,2014-08-18 12:48:02.846814,2014-08-18 12:49:36.397230,"42,53,63",0,0,0,1,1
7586,10532,10532,19172545,6429762,2014-08-18 12:48:02.848223,2014-08-18 12:50:06.369892,"43,53,32",0,0,0,1,1
7587,10532,10532,16188172,2201446,2014-08-18 12:48:02.849570,2014-08-18 12:48:26.442389,63,0,0,0,1,1
7588,10532,10532,14500626,2198682,2014-08-18 12:48:02.850996,2014-08-18 12:50:49.365274,"31,32",0,0,0,1,1
7589,10532,10532,21586712,2546712,2014-08-18 12:48:02.852343,2014-08-18 12:48:52.217672,"11,61,34",0,0,0,1,1
7590,10532,10532,21586713,2546715,2014-08-18 12:48:02.853668,2014-08-18 12:51:05.828623,33,0,0,0,1,1
7591,10532,10532,7537434,2215232,2014-08-18 12:48:02.854913,2014-08-18 12:48:37.723758,"62,65",0,0,0,1,1
7592,10532,?,24518160,5325978,2014-08-18 12:48:02.859476,2014-08-18 12:50:27.654788,45,0,0,1,1,0
7643,10532,10520,22856576,2546741,2014-08-18 12:51:17.554931,2014-08-18 12:53:26.293663,"51,11",0,0,0,1,1
7644,10532,10532,6275842,6430050,2014-08-18 12:51:17.556725,2014-08-18 12:52:50.005761,43,0,0,0,1,1
7645,10532,10532,18008517,6488243,2014-08-18 12:51:17.558011,2014-08-18 12:55:08.947771,"42,32",0,0,0,1,1
7646,10532,10532,20260023,2547112,2014-08-18 12:51:17.559278,2014-08-18 12:54:55.916395,"42,53,63",0,0,0,1,1
7647,10532,10532,15542901,2642,2014-08-18 12:51:17.560540,2014-08-18 12:53:09.628422,32,0,0,0,1,1
7648,10532,10532,23651090,2215102,2014-08-18 12:51:17.561793,2014-08-18 12:52:15.843788,00,0,0,0,1,1
7649,10532,10532,13337369,2199440,2014-08-18 12:51:17.563006,2014-08-18 12:53:48.254087,"42,34",0,0,0,1,1
