commentlabeling_id,is_ok?,person_id,documentevaluation_id,document_id,category,credibility,label,labelcat
14906,0,8763,9651828,2207702,politics,5,32,
14906,0,8763,9651828,2207702,politics,5,33,
14906,0,8763,9651828,2207702,politics,5,61,
14905,0,8763,5809777,2198845,personal finance,5,62,
14904,0,7269,14011325,6429581,medicine,4,45,
14904,0,7269,14011325,6429581,medicine,4,51,
13286,0,?,24518167,5325978,#N/A,,52,
13285,1,10644,4738937,2644,medicine,4,61,Is it verifiable?
13285,1,10644,4738937,2644,medicine,4,62,Is it verifiable?
13284,1,10644,14397176,2198834,personal finance,4,11,What is it?
13284,1,10644,14397176,2198834,personal finance,4,31,Who is the author or publisher?
13283,1,10644,21136683,855456,personal finance,3,53,How does it look like?
13283,1,10644,21136683,855456,personal finance,3,22,Is it of commercial character?
13282,1,10644,21202104,2547264,healthy life-style,5,11,What is it?
13282,1,10644,21202104,2547264,healthy life-style,5,63,Is it verifiable?
13281,0,10544,4760747,2254,medicine,5,,
13280,1,10644,4760713,2254,medicine,5,53,How does it look like?
13279,1,10644,15516805,6673681,politics,2,44,How does it look like?
13279,1,10644,15516805,6673681,politics,2,45,How does it look like?
13279,1,10644,15516805,6673681,politics,2,62,Is it verifiable?
13278,1,10644,4564093,2273,medicine,4,61,Is it verifiable?
13277,1,10644,13255799,2201894,politics,5,32,Who is the author or publisher?
13277,1,10644,13255799,2201894,politics,5,34,Who is the author or publisher?
13276,1,10644,20751477,2201350,personal finance,4,53,How does it look like?
13671,0,?,24518133,5325978,#N/A,,0,
13670,0,4087,4491573,2198159,medicine,5,,
13669,1,10644,23821363,2199346,personal finance,3,33,Who is the author or publisher?
13668,1,10644,13289778,6487882,personal finance,3,61,Is it verifiable?
13668,1,10644,13289778,6487882,personal finance,3,34,Who is the author or publisher?
13667,1,10644,13289777,6487880,personal finance,4,62,Is it verifiable?
13667,1,10644,13289777,6487880,personal finance,4,33,Who is the author or publisher?
13666,1,10644,23169327,2201620,healthy life-style,5,45,How does it look like?
13666,1,10644,23169327,2201620,healthy life-style,5,31,Who is the author or publisher?
13665,1,10644,23519114,2197567,medicine,2,63,Is it verifiable?
13665,1,10644,23519114,2197567,medicine,2,32,Who is the author or publisher?
13664,1,10644,23989298,2196342,medicine,4,61,Is it verifiable?
13664,1,10644,23989298,2196342,medicine,4,31,Who is the author or publisher?
13664,1,10644,23989298,2196342,medicine,4,32,Who is the author or publisher?
13663,1,10644,11487532,2544,medicine,4,0,N/A
13662,1,10644,24119591,2909894,healthy life-style,2,45,How does it look like?
13661,1,10241,23250739,2196272,medicine,3,0,N/A
13759,0,?,24518154,5325978,#N/A,,42,
13758,1,10644,24447793,6900064,entertainment,4,45,How does it look like?
13758,1,10644,24447793,6900064,entertainment,4,53,How does it look like?
13757,0,9533,17148720,2199212,personal finance,5,,
13756,1,9303,23399214,6429647,medicine,3,52,How does it look like?
13756,1,9303,23399214,6429647,medicine,3,31,Who is the author or publisher?
13755,1,9303,17640232,2201766,healthy life-style,4,65,Is it verifiable?
13754,1,4856,4181126,1443,medicine,4,53,How does it look like?
13754,1,4856,4181126,1443,medicine,4,21,Is it of commercial character?
13753,1,10644,23057037,6429837,medicine,3,0,N/A
13752,1,10644,22317853,6603601,personal finance,4,53,How does it look like?
13751,1,9303,24242964,2207828,politics,5,35,Who is the author or publisher?
13750,1,10644,20711729,2214262,entertainment,4,51,How does it look like?
13750,1,10644,20711729,2214262,entertainment,4,52,How does it look like?
13749,1,10644,20752173,2201356,personal finance,4,53,How does it look like?
13858,0,?,24518176,5325978,#N/A,,63,
13858,0,?,24518176,5325978,#N/A,,32,
13857,1,10644,17149113,2201338,personal finance,5,53,How does it look like?
13857,1,10644,17149113,2201338,personal finance,5,34,Who is the author or publisher?
13856,1,10624,21466292,2215263,entertainment,4,62,Is it verifiable?
13855,1,10644,8596659,6673682,politics,2,41,How does it look like?
13855,1,10644,8596659,6673682,politics,2,45,How does it look like?
13854,1,10624,18820266,2207473,politics,4,21,Is it of commercial character?
13853,1,10072,21703846,2196470,medicine,5,53,How does it look like?
13853,1,10072,21703846,2196470,medicine,5,63,Is it verifiable?
13852,0,10644,8400034,6706146,politics,5,,
13851,1,9632,12545185,2547448,politics,3,45,How does it look like?
13851,1,9632,12545185,2547448,politics,3,62,Is it verifiable?
13851,1,9632,12545185,2547448,politics,3,63,Is it verifiable?
13850,1,10505,22203540,2207660,politics,5,45,How does it look like?
13850,1,10505,22203540,2207660,politics,5,11,What is it?
13850,1,10505,22203540,2207660,politics,5,34,Who is the author or publisher?
13849,1,4188,3828883,2201163,personal finance,4,45,How does it look like?
13849,1,4188,3828883,2201163,personal finance,4,62,Is it verifiable?
13849,1,4188,3828883,2201163,personal finance,4,21,Is it of commercial character?
13848,1,10644,11825688,2225058,entertainment,4,31,Who is the author or publisher?
14111,0,?,24518148,5325978,#N/A,,32,
14111,0,?,24518148,5325978,#N/A,,33,
14111,0,?,24518148,5325978,#N/A,,34,
14110,1,10193,22115243,2546690,personal finance,4,43,How does it look like?
14110,1,10193,22115243,2546690,personal finance,4,45,How does it look like?
14110,1,10193,22115243,2546690,personal finance,4,63,Is it verifiable?
14110,1,10193,22115243,2546690,personal finance,4,64,Is it verifiable?
14109,1,9872,22115242,2198483,personal finance,5,63,Is it verifiable?
14109,1,9872,22115242,2198483,personal finance,5,32,Who is the author or publisher?
14108,1,9872,19460934,2196443,medicine,4,53,How does it look like?
14108,1,9872,19460934,2196443,medicine,4,63,Is it verifiable?
14107,1,9872,19755919,6703776,healthy life-style,3,51,How does it look like?
14107,1,9872,19755919,6703776,healthy life-style,3,52,How does it look like?
14106,1,9872,10449805,2200373,personal finance,2,53,How does it look like?
14106,1,9872,10449805,2200373,personal finance,2,23,Is it of commercial character?
14105,1,10644,21238654,2569345,entertainment,4,31,Who is the author or publisher?
14105,1,10644,21238654,2569345,entertainment,4,33,Who is the author or publisher?
14104,0,9652,15799144,2198366,personal finance,4,,
14103,1,10644,9851744,2201446,healthy life-style,4,52,How does it look like?
14103,1,10644,9851744,2201446,healthy life-style,4,62,Is it verifiable?
14103,1,10644,9851744,2201446,healthy life-style,4,63,Is it verifiable?
14102,1,10644,21574457,6703897,healthy life-style,5,63,Is it verifiable?
14101,1,10644,10843222,2207875,politics,5,22,Is it of commercial character?
14101,1,10644,10843222,2207875,politics,5,32,Who is the author or publisher?
14101,1,10644,10843222,2207875,politics,5,35,Who is the author or publisher?
13506,0,?,24518143,5325978,#N/A,,31,
13505,0,10108,13944536,2569901,entertainment,4,,
13504,1,10646,10880725,2547338,healthy life-style,3,63,Is it verifiable?
13504,1,10646,10880725,2547338,healthy life-style,3,64,Is it verifiable?
13504,1,10646,10880725,2547338,healthy life-style,3,21,Is it of commercial character?
13503,1,9890,18876115,2201523,healthy life-style,4,53,How does it look like?
13502,1,10646,15410898,2199208,personal finance,4,35,Who is the author or publisher?
13502,1,10646,15410898,2199208,personal finance,4,21,Is it of commercial character?
13501,1,5004,21702350,2196469,medicine,2,45,How does it look like?
13501,1,5004,21702350,2196469,medicine,2,53,How does it look like?
13501,1,5004,21702350,2196469,medicine,2,21,Is it of commercial character?
13501,1,5004,21702350,2196469,medicine,2,22,Is it of commercial character?
13500,1,10646,23979725,6429982,medicine,5,52,How does it look like?
13500,1,10646,23979725,6429982,medicine,5,53,How does it look like?
13499,1,10646,6276810,6430060,medicine,4,53,How does it look like?
13499,1,10646,6276810,6430060,medicine,4,21,Is it of commercial character?
13498,1,10646,19211974,2224891,politics,3,45,How does it look like?
13498,1,10646,19211974,2224891,politics,3,52,How does it look like?
13498,1,10646,19211974,2224891,politics,3,53,How does it look like?
13497,1,10646,16336578,2547247,healthy life-style,5,35,Who is the author or publisher?
13496,1,10646,7841468,2569670,entertainment,5,45,How does it look like?
13496,1,10646,7841468,2569670,entertainment,5,21,Is it of commercial character?
13627,0,?,24518173,5325978,#N/A,,62,
13626,0,10646,21612678,6673298,politics,4,,
13625,1,10241,23649301,2546736,personal finance,4,0,N/A
13624,1,9874,19417211,2546738,personal finance,4,44,How does it look like?
13624,1,9874,19417211,2546738,personal finance,4,45,How does it look like?
13624,1,9874,19417211,2546738,personal finance,4,53,How does it look like?
13623,1,10620,22546554,2200456,personal finance,4,43,How does it look like?
13623,1,10620,22546554,2200456,personal finance,4,51,How does it look like?
13623,1,10620,22546554,2200456,personal finance,4,53,How does it look like?
13622,1,9858,16001140,6703908,healthy life-style,4,45,How does it look like?
13621,1,10646,24299635,6429757,medicine,5,45,How does it look like?
13620,1,10620,14248050,2224904,politics,4,65,Is it verifiable?
13619,1,10646,19785840,2200396,personal finance,5,44,How does it look like?
13619,1,10646,19785840,2200396,personal finance,5,53,How does it look like?
13619,1,10646,19785840,2200396,personal finance,5,63,Is it verifiable?
13618,1,10646,4275663,2546362,medicine,5,53,How does it look like?
13618,1,10646,4275663,2546362,medicine,5,63,Is it verifiable?
13618,1,10646,4275663,2546362,medicine,5,32,Who is the author or publisher?
13617,1,9824,19359646,2200020,personal finance,4,42,How does it look like?
13617,1,9824,19359646,2200020,personal finance,4,53,How does it look like?
13715,0,?,24518145,5325978,#N/A,,32,
13714,1,10646,13281735,2207552,politics,4,62,Is it verifiable?
13713,1,10618,6244803,2199357,personal finance,5,53,How does it look like?
13712,1,10646,6244802,2546767,personal finance,4,53,How does it look like?
13712,1,10646,6244802,2546767,personal finance,4,34,Who is the author or publisher?
13711,1,10646,6277561,6430062,medicine,4,45,How does it look like?
13711,1,10646,6277561,6430062,medicine,4,53,How does it look like?
13710,1,6238,6771101,2547239,healthy life-style,5,11,What is it?
13710,1,6238,6771101,2547239,healthy life-style,5,62,Is it verifiable?
13709,1,10646,24324525,6900199,entertainment,4,45,How does it look like?
13709,1,10646,24324525,6900199,entertainment,4,52,How does it look like?
13708,1,10646,20720044,2197444,medicine,5,53,How does it look like?
13708,1,10646,20720044,2197444,medicine,5,32,Who is the author or publisher?
13707,1,9725,14018920,2213305,entertainment,4,62,Is it verifiable?
13706,1,10646,7243943,2201783,healthy life-style,4,62,Is it verifiable?
13705,0,10646,19736231,2547486,politics,3,,
13869,0,?,24518155,5325978,#N/A,,42,
13868,1,10646,19131640,2201707,healthy life-style,4,45,How does it look like?
13868,1,10646,19131640,2201707,healthy life-style,4,53,How does it look like?
13867,1,10646,11840750,2212179,politics,4,52,How does it look like?
13867,1,10646,11840750,2212179,politics,4,62,Is it verifiable?
13866,1,10646,19369185,2198708,personal finance,4,51,How does it look like?
13866,1,10646,19369185,2198708,personal finance,4,53,How does it look like?
13866,1,10646,19369185,2198708,personal finance,4,22,Is it of commercial character?
13865,1,10646,9665742,2212179,politics,4,63,Is it verifiable?
13865,1,10646,9665742,2212179,politics,4,32,Who is the author or publisher?
13864,1,10646,22375628,6429651,medicine,4,62,Is it verifiable?
13863,1,10646,21591927,6900509,entertainment,3,23,Is it of commercial character?
13862,1,10646,11491190,2235,medicine,5,53,How does it look like?
13861,1,10334,4172995,2196471,medicine,5,53,How does it look like?
13860,1,9557,11709634,2196458,medicine,4,53,How does it look like?
13860,1,9557,11709634,2196458,medicine,4,61,Is it verifiable?
13859,0,10646,20768935,2196836,medicine,5,,
13990,0,?,24518177,5325978,#N/A,,,
13989,1,10646,19575443,2207781,politics,4,44,How does it look like?
13989,1,10646,19575443,2207781,politics,4,45,How does it look like?
13988,1,10646,23408492,6488123,personal finance,4,42,How does it look like?
13988,1,10646,23408492,6488123,personal finance,4,53,How does it look like?
13987,1,10646,19525483,2209,healthy life-style,5,62,Is it verifiable?
13987,1,10646,19525483,2209,healthy life-style,5,32,Who is the author or publisher?
13986,1,10646,20516703,2546759,personal finance,4,53,How does it look like?
13986,1,10646,20516703,2546759,personal finance,4,22,Is it of commercial character?
13985,1,10646,10743636,2201796,healthy life-style,2,45,How does it look like?
13985,1,10646,10743636,2201796,healthy life-style,2,52,How does it look like?
13984,1,10646,11840622,2201614,healthy life-style,4,53,How does it look like?
13983,1,10646,23600030,6703781,healthy life-style,4,0,N/A
13982,1,10646,19670160,6703781,healthy life-style,4,11,What is it?
13982,1,10646,19670160,6703781,healthy life-style,4,35,Who is the author or publisher?
13981,1,10646,23807111,2201719,healthy life-style,5,44,How does it look like?
13981,1,10646,23807111,2201719,healthy life-style,5,53,How does it look like?
13980,1,10646,13955263,854886,entertainment,3,52,How does it look like?
13980,1,10646,13955263,854886,entertainment,3,63,Is it verifiable?
13980,1,10646,13955263,854886,entertainment,3,32,Who is the author or publisher?
14089,0,?,24518160,5325978,#N/A,,45,
14088,1,10646,11465425,2197680,medicine,4,45,How does it look like?
14088,1,10646,11465425,2197680,medicine,4,65,Is it verifiable?
14087,1,10646,11309760,6900108,entertainment,4,53,How does it look like?
14087,1,10646,11309760,6900108,entertainment,4,62,Is it verifiable?
14086,1,10646,20270537,2198178,medicine,4,53,How does it look like?
14086,1,10646,20270537,2198178,medicine,4,63,Is it verifiable?
14086,1,10646,20270537,2198178,medicine,4,32,Who is the author or publisher?
14085,1,10646,3830429,2547209,healthy life-style,3,42,How does it look like?
14085,1,10646,3830429,2547209,healthy life-style,3,51,How does it look like?
14085,1,10646,3830429,2547209,healthy life-style,3,53,How does it look like?
14084,1,10646,15413907,855349,personal finance,5,42,How does it look like?
14084,1,10646,15413907,855349,personal finance,5,21,Is it of commercial character?
14084,1,10646,15413907,855349,personal finance,5,35,Who is the author or publisher?
14083,1,10646,22639234,6703902,healthy life-style,3,53,How does it look like?
14082,1,10646,14881408,6487981,personal finance,4,53,How does it look like?
14081,1,8849,13849210,6704085,healthy life-style,3,45,How does it look like?
14081,1,8849,13849210,6704085,healthy life-style,3,52,How does it look like?
14081,1,8849,13849210,6704085,healthy life-style,3,64,Is it verifiable?
14080,1,10369,16224880,2207584,politics,5,63,Is it verifiable?
14080,1,10369,16224880,2207584,politics,5,32,Who is the author or publisher?
14079,0,8849,21574239,6703942,healthy life-style,4,,
14177,0,?,24518153,5325978,#N/A,,41,
14176,1,10646,11310714,2546668,medicine,5,61,Is it verifiable?
14176,1,10646,11310714,2546668,medicine,5,34,Who is the author or publisher?
14175,1,10646,10737272,2547103,personal finance,2,53,How does it look like?
14175,1,10646,10737272,2547103,personal finance,2,63,Is it verifiable?
14175,1,10646,10737272,2547103,personal finance,2,34,Who is the author or publisher?
14174,1,10646,24516201,2200865,personal finance,5,45,How does it look like?
14174,1,10646,24516201,2200865,personal finance,5,64,Is it verifiable?
14173,1,10646,20395616,2547253,healthy life-style,3,45,How does it look like?
14173,1,10646,20395616,2547253,healthy life-style,3,53,How does it look like?
14173,1,10646,20395616,2547253,healthy life-style,3,61,Is it verifiable?
14173,1,10646,20395616,2547253,healthy life-style,3,22,Is it of commercial character?
14172,1,10646,22853188,2910957,medicine,5,32,Who is the author or publisher?
